day,value
20231003,17.420833458333334
20231004,16.016666541666666
20231005,14.066666708333335
20231006,16.058333291666667
20231007,17.687499916666667
20231008,17.179166541666667
20231009,16.320833333333333
20231010,17.512500041666666
20231011,17.295833375
20231012,18.154166541666665
20231013,17.212499916666665
20231014,13.97916675
20231015,16.508333208333333
20231016,13.170833333333334
20231017,14.183333416666668
20231018,17.916666833333334
20231019,15.399999916666667
20231020,7.358333333333333
20231021,10.420833333333333
20231022,14.183333416666665
20231023,15.283333291666667
20231024,15.795833333333333
20231025,17.345833250000002
20231026,16.758333375
20231027,14.341666625
20231028,14.174999958333332
20231029,14.937500083333333
20231030,15.812499916666667
20231031,17.9416665
20231101,19.495833375
20231102,20.737500083333334
20231103,18.333333416666665
20231104,17.483333458333334
20231105,18.166666875
20231106,8.979166666666666
20231107,5.158333333333333
20231108,9.7125
20231109,9.979166583333333
20231110,2.1333333333333333
20231111,1.6333333333333335
20231112,1.1708333333333334
20231113,2.4583333333333335
20231114,5.858333333333333
20231115,8.4
20231116,5.075
20231117,-0.00833333333333335
20231118,1.9916666666666665
20231119,6.441666666666666
20231120,6.175
20231121,7.933333333333334
20231122,12.129166666666668
20231123,5.2
20231124,-2.5291666666666663
20231125,0.6833333333333332
20231126,5.5249999999999995
20231127,4.991666666666666
20231128,-0.1791666666666667
20231129,-2.4125
20231130,-4.05
20231201,-2.0375
20231202,2.3916666666666666
20231203,0.6749999999999999
20231204,4.879166666666666
20231205,6.933333333333334
20231206,5.270833333333333
20231207,7.833333333333333
20231208,13.704166666666666
20231209,12.270833333333334
20231210,12.216666666666667
20231211,6.591666666666666
20231212,4.970833333333333
20231213,8.637500000000001
20231214,6.55
20231215,3.0
20231216,-7.825
20231217,-9.704166666666667
20231218,-6.104166666666667
20231219,-3.1625
20231220,-9.9125
20231221,-11.8375
20231222,-10.829166666666666
20231223,-4.241666666666666
20231224,-0.8166666666666668
20231225,-0.6666666666666666
20231226,1.7791666666666666
20231227,1.8458333333333332
20231228,1.4124999999999999
20231229,1.4958333333333333
20231230,1.4291666666666665
20231231,1.5833333333333333
