day,value
20231205,1.8125
20231206,2.4458333333333333
20231207,2.7708333333333335
20231208,3.0083333333333333
20231209,2.4541666666666666
20231210,4.904166666666667
20231211,5.4375
20231212,2.2416666666666667
20231213,3.0
20231214,5.358333333333333
20231215,3.3791666666666664
20231216,4.429166666666666
20231217,2.7083333333333335
20231218,2.2708333333333335
20231219,2.2624999999999997
20231220,3.2875
20231221,3.045833333333333
20231222,2.3291666666666666
20231223,1.825
20231224,1.0041666666666667
20231225,1.6916666666666667
20231226,1.8583333333333334
20231227,1.0833333333333333
20231228,1.8958333333333333
20231229,1.8083333333333333
20231230,2.841666666666667
20231231,1.7041666666666666
