day,value
20231004,16.820833458333333
20231005,14.712500041666667
20231006,16.066666625
20231007,17.750000125
20231008,17.245833416666667
20231009,16.591666749999998
20231010,17.574999625
20231011,17.1208335
20231012,18.537500041666664
20231013,17.700000083333332
20231014,14.312500083333333
20231015,17.070833208333333
20231016,13.775
20231017,14.545833375
20231018,17.537500041666664
20231019,15.537500041666666
20231020,8.191666666666666
20231021,10.875000041666667
20231022,14.066666708333335
20231023,15.358333375
20231024,15.770833375
20231025,17.20833325
20231026,16.558333375
20231027,14.445833208333333
20231028,14.291666625
20231029,14.854166666666666
20231030,15.799999916666666
20231031,17.795833208333335
20231101,19.641666541666666
20231102,20.633333208333333
20231103,18.666666625
20231104,17.5
20231105,18.500000291666666
20231106,9.4125
20231107,5.825
20231108,10.166666666666666
20231109,10.870833375000002
20231110,3.1208333333333336
20231111,2.6875
20231112,2.1999999999999997
20231113,3.341666666666667
20231114,6.104166666666667
20231115,8.420833333333333
20231116,5.591666666666666
20231117,0.4583333333333333
20231118,2.4208333333333334
20231119,7.3625
20231120,6.7875000000000005
20231121,8.116666666666667
20231122,12.241666666666667
20231123,5.604166666666667
20231124,-1.9291666666666665
20231125,1.075
20231126,5.491666666666667
20231127,5.333333333333333
20231128,0.65
20231129,-1.7625
20231130,-3.1125000000000003
20231201,-1.1791666666666667
20231202,3.2125
20231203,1.4916666666666665
20231204,4.8999999999999995
20231205,7.220833333333334
20231206,5.729166666666667
20231207,8.512500000000001
20231208,14.145833333333334
20231209,12.783333333333333
20231210,12.575000000000001
20231211,6.8
20231212,5.383333333333333
20231213,8.854166666666666
20231214,6.495833333333334
20231215,3.2083333333333335
20231216,-7.466666666666666
20231217,-9.020833333333334
20231218,-5.783333333333334
20231219,-2.9250000000000003
20231220,-9.354166666666666
20231221,-11.241666666666667
20231222,-10.137500000000001
20231223,-4.6499999999999995
20231224,-0.9625
20231225,-0.30833333333333335
20231226,2.0708333333333333
20231227,2.033333333333333
20231228,1.9416666666666667
20231229,1.9625000000000001
20231230,1.5416666666666667
20231231,1.8583333333333334
